Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
STARKEY et al., 2009|s.BI/CS/24|60|2|67.22|-62.53|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.4671210433116|0.868252968146336|14.3055012846968||10.044857962096|0.173650593629267|14.1297834220957|10.5844171354982|1.26103407278396|0.0826907588710797||0.0826907588710797|1.1|3.86726|1.17|1|0.8|48.3580455980522|0.866236794798101|14.2721503796324|0|2.22699188887494|8.02010115260372|0.173294244081008|14.1002557147187|10.5598307569141|1.25809712593932|0.0824981721927426|0|0.0824981721927426|1325.44133787085|1411.56666769844|0.909751787961709|0.257139889501163|3|1.6|Garnet Peridotite
STARKEY et al., 2009|s.BI/CS/25|60|2|67.22|-62.53|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.1946435530558|0.852366378628518|14.1924136778869||10.1369639013392|0.174581065502227|14.0178326123847|10.9267208055511|1.33503167736997|0.0862635853069826||0.0831827429745903|1.1|4.06978|0.32|1|0.8|48.0423215677909|0.845442906517043|14.0751567716632|0|2.23390579139408|8.09613800699879|0.17406914576404|14.2035338139681|10.8374784157666|1.32391785268151|0.0855454612501898|0|0.0824902662055401|1327.97331432755|1414.27487576391|0.910069179825896|0.244009591033653|3|1.6|Harzburgite
STARKEY et al., 2009|s.BI/CS/30|60|2|67.22|-62.53|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|47.580278459972|0.674349712267264|12.1090660407125||10.172651562987|0.176416565593139|18.7481746630342|9.3114542313065|1.05432385354479|0.145100015487848||0.0281848950947618|1.8|1.03198|1.36|1|0.8|48.3030798939982|0.757251266934952|13.6290848195802|0|2.54874769366942|8.18486302619916|0.18096663227007|14.5466827392059|10.4652312516986|1.18871905034684|0.163595988117042|0|0.0317776379795692|1336.73622462229|1423.26022412922|0.910416377680479|0.26544863775682|3.2|1.6|Harzburgite
STARKEY et al., 2009|s.BI/CS/5|60|2|67.22|-62.53|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|47.5634594612722|0.98908412173152|12.9607631573246||10.6744203197185|0.171793644987284|15.6850647464721|10.561751310165|1.25033244576544|0.0467604004107399||0.096570392152615|0.7|4.7786|0.98|1|0.8|47.5294939473375|0.998267378620541|13.0843244419153|0|2.39506707340966|8.5209091433711|0.171773184911339|15.2322472502932|10.6607567460121|1.26244188619921|0.0472132737928158|0|0.0975056741373369|1349.51082048027|1441.15247742968|0.912089098671102|0.253678493497707|3.3|1.7|Harzburgite
STARKEY et al., 2009|s.BI/DI/15|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|45.8499262101564|0.647912403941269|8.99990823599669||10.8857230166654|0.179188274215007|24.408075092225|7.89643242303422|1.07310491902773|0.030370893934747||0.0293585308035888|0|1.11194|0.25|1|0.8|46.9264445780781|0.811633073464652|11.3066448479424|0|3.05363866451795|9.23490855976042|0.194060041950219|17.1388582111569|9.90380132352331|1.35461245896561|0.0383380884612908|0|0.0370601521792479|1394.61911372443|1490.49714613339|0.915552813485151|0.283742518486602|3.6|2|Harzburgite
STARKEY et al., 2009|s.BI/DI/17|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.0405683808241|0.684112501954926|9.72373556191126||10.8045187918501|0.176610645905278|23.7003366775186|7.9373290286165|0.852603118163409|0.0243600890903831||0.0558252041654613|0.3|0.90772|0.46|1|0.8|47.087417276944|0.844669352375079|12.0405128487618|0|2.98594029222922|9.0858700362308|0.189710951445187|16.7938559908206|9.81198757542868|1.06031552518204|0.0302947292909154|0|0.0694254212916813|1383.83174083983|1481.61345901807|0.914705675955581|0.284021561756201|3.6|1.9|Harzburgite
STARKEY et al., 2009|s.BI/DI/18|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|45.9080444241541|0.659301498348209|10.178156771735||10.4980492833749|0.173180577907133|23.1920189127097|8.39571339678441|0.911476725827017|0.0283570536923961||0.0557013554672066|0.1|0.90772|0.36|1|0.8|46.9612774655308|0.81892976543485|12.6832799596728|0|2.91928478499524|8.79459946919761|0.185627931664895|15.9489766460173|10.4422565760192|1.1405805303363|0.0354847276104627|0|0.0697021435205518|1366.94737950031|1459.77366416746|0.913620775317131|0.265890463584678|3.4|1.8|Harzburgite
STARKEY et al., 2009|s.BI/DI/19|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.1383363261421|0.670109228782494|9.86943350548235||10.4928422267927|0.176131428713224|23.3323530565506|8.29032414460518|0.971759606693647|0.0303674877091765||0.0283429885285647|0.5|1.21405|2.83|1|0.8|47.2694141702345|0.835111968973228|12.3394956866759|0|2.92783135868323|8.79705249373738|0.189097070830701|16.002672595995|10.3454243454959|1.22018103830963|0.0381306574471759|0|0.0355886136173641|1368.69004827181|1461.16525170743|0.913507013556624|0.271194192972246|3.4|1.8|Harzburgite
STARKEY et al., 2009|s.BI/DI/21|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|47.1343034236194|0.972612610328654|14.0129010178328||10.5257060406806|0.170864377490169|15.1553669738321|10.4945102860826|1.39522391086647|0.0495405591539543||0.0889708001132241|0.1|5.60478|0.97|1|0.8|47.0768779313172|0.978445673702218|14.0995020947213|0|2.35374001307552|8.40072802589858|0.170714925066461|14.8185017725237|10.5581191452433|1.40398891065478|0.0498517801609304|0|0.0895297276359567|1343.01679137997|1430.36375913247|0.911691567033617|0.234272740264|3.2|1.7|Spinel Peridotite
STARKEY et al., 2009|s.BI/DI/28|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.1644799499451|0.722922220451161|10.838706198821||10.6293813852185|0.178423356536882|21.6774123976419|8.57252448648469|1.16898061179337|0.0164067454286788||0.0307626476787728|0.2|1.00983|1.21|1|0.8|47.0106366399165|0.857525139557237|12.8926232136928|0|2.81833856849276|8.76385538688567|0.187680490173535|15.8381885587953|10.1800937961328|1.39477770256562|0.0195758274044297|0|0.0367046763833058|1367.10761860647|1456.90094256833|0.913432441593031|0.260373032460735|3.4|1.8|Harzburgite
STARKEY et al., 2009|s.BI/DI/29|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.0486080598853|0.776501933115438|10.9016784557128||10.7288422315417|0.17777807416064|21.4457573369645|8.8786865773331|0.960410285695411|0.0234994006074409||0.0582376449836579|0.2|0.90772|0.1|1|0.8|46.8053342072839|0.910416961951014|12.8150211355483|0|2.8106946349949|8.8286210628801|0.186324789340832|15.9941661659086|10.4208438737754|1.13221817472336|0.0277032106581248|0|0.0686557829353527|1366.86678794617|1460.9448308322|0.913783558080957|0.261466076967854|3.4|1.8|Harzburgite
STARKEY et al., 2009|s.BI/PI/18|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.7565376295137|1.10694909427557|14.9692015134145||10.618430610573|0.179752284116308|10.7038930767564|11.9834856077538|1.52332444166362|0.0670262754331994||0.0913994664998174|0.6|2.94992|0.28|1|0.8|47.6012292170527|0.96510377110474|13.0074988766046|0|2.04772253217307|8.6768132945701|0.177781923085612|15.6265576454268|10.4378576861303|1.32195204153272|0.0581658898274398|0|0.0793171224919633|1356.39870862528|1451.40764713615|0.912743168687806|0.25872702584802|3.3|1.6|Harzburgite
STARKEY et al., 2009|s.BI/PI/19|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.6119760958429|1.04305821758198|14.6392360896326||10.041034287903|0.172999956553364|12.0594121761175|11.4928626107966|1.71988260901005|0.118368391325986||0.101169565235885|0.9|6.62588|2.8|1|0.8|48.068015055703|0.984105711250746|13.7923821730595|0|2.1011612949606|8.09631571683535|0.172070075179894|14.1207713875725|10.8389066202358|1.61954217049797|0.111462608204861|0|0.0952671864998804|1328.91722465307|1412.10478217985|0.91007982685658|0.231958218951141|3|1.6|Harzburgite
STARKEY et al., 2009|s.BI/PI/20|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.7913813017219|1.03539849855398|14.7002272152821||10.0459562753345|0.177294263451025|12.1978453254305|11.1543419462616|1.65136942528669|0.146900961145135||0.0992847875325737|1.4|6.31955|0.51|1|0.8|48.2499154187326|0.978505317648498|13.8735648973562|0|2.10580855428626|8.09670753021056|0.176303534442186|14.1920169225854|10.537254084657|1.55770192009209|0.138568575713713|0|0.0936532442754749|1330.51110826168|1413.97296306214|0.91009443002966|0.243528220579834|3.1|1.5|Harzburgite
STARKEY et al., 2009|s.BI/PI/21|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.6732045333289|0.980591965807442|14.9685377958145||9.9596629527279|0.172087271258004|12.5450602479208|10.9871103957033|1.49685377958145|0.126265216781021||0.0906258410767003|0.8|6.21744|0.57|1|0.8|48.2539355490277|0.940524966212775|14.3427422729137|0|2.11992435655415|8.005099364193|0.171257642523038|13.9899251029757|10.5351152784356|1.43373080019699|0.120940557295529|0|0.0868041096717906|1324.72969062382|1408.67154557661|0.909613470760661|0.242768293781888|3.1|1.5|Harzburgite
STARKEY et al., 2009|s.BI/PI/22|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|48.6673491565905|1.02350694658551|13.8904514179461||10.2512346212835|0.172615258848746|13.7178361590974|10.5802999835525|1.44184510332482|0.150276813585967||0.104584539184828|1.3|6.72799|0.5|1|0.8|48.3728332089684|0.997675457451124|13.5323725757497|0|2.21877079867216|8.20280085279491|0.171760023544105|14.5397967922187|10.3114369202006|1.40432422858668|0.146366187204809|0|0.101862954608752|1337.04040291398|1423.0801102337|0.91048893029411|0.258234229076289|3.2|1.4|Harzburgite
STARKEY et al., 2009|s.BI/PI/27|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.1690107367721|0.695822111432623|9.91141961052282||10.5747222487318|0.170921419814118|23.2008128434075|8.26288757326239|0.93045980017153|0.0222501256562757||0.0616935302287645|0.3|1.21405|0.1|1|0.8|47.2562588428489|0.859843617546991|12.2858915120181|0|2.92497320405819|8.84948203890032|0.183018122594339|16.1541857657326|10.2237167432094|1.15814530492908|0.0276947790309127|0|0.0767900691311671|1371.2386750746|1465.08926460863|0.913690129458415|0.274482526581094|3.5|1.7|Harzburgite
STARKEY et al., 2009|s.BI/PI/32|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.1362356859843|0.665475322050643|10.4342466526108||10.4127977519702|0.168654814443369|23.286556307482|7.95522407886494|0.853434000797771|0.0304797857427775||0.0568956000531847|0.2|1.00983|0.08|1|0.8|47.2864251909195|0.831649906566563|13.0830943365811|0|2.91389811496806|8.72138930383127|0.181092082105636|15.8424929572957|9.9552234729607|1.07470528424187|0.0383823315800668|0|0.071647018949458|1364.50766027862|1457.01259359809|0.913026617762019|0.272868217304291|3.4|1.7|Harzburgite
STARKEY et al., 2009|s.BI/PI/35|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.085614632996|0.717119303575724|10.5323635707119||10.3412979009757|0.164927001404606|23.5490705803033|7.88100544686567|0.584551397383414|0.0897703931695958||0.0542797726141742|0.4|0.80561|0.97|1|0.8|47.2856463073172|0.905416857559142|13.3434482815369|0|2.92474382155025|8.68621233743964|0.177767276811644|15.7851486395948|9.96432686397304|0.743957283612804|0.114250582840538|0|0.0690817477640461|1359.78964275049|1455.52489401619|0.912774437430281|0.275952629961439|3.4|1.7|Harzburgite
STARKEY et al., 2009|s.BI/PI/44|60|2|67.175|-62.445|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|46.0208104147086|0.70320944739557|10.3280688853294||10.2696556366951|0.176058260483316|22.9285176443388|8.46512682672688|1.0235945376937|0.0214954852915677||0.0634628613370092|0.3|1.31616|0.07|1|0.8|47.1466593492159|0.879415876000945|12.9611849708053|0|2.87588890395105|8.57731350818428|0.188560848215014|15.3727942406888|10.601218496642|1.28990194487232|0.0270879408423187|0|0.0799739205820836|1356.23939200266|1444.81079985131|0.912584737474878|0.255170208538487|3.3|1.7|Harzburgite
STARKEY et al., 2009|s.DUR7|60|2|67.08|-62.215|NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BAFFIN ISLAND-BAFFIN BAY-CANADA|CONTINENTAL FLOOD BASALT|47.3833052188763|0.924577663291946|12.9690477629365||10.0507615941577|0.177843397551094|16.6819186942664|10.2441957068905|1.06082026609425|0.41288788788178||0.0946418080535063|32.5833419849009|5.09226240715099|0.361556588476921|1|0.8|47.7638375923346|0.991730761778059|13.9326052522992|0|2.40165132657271|8.02619109334321|0.179843709101856|14.023427900651|10.99428952004|1.14068388644362|0.443972061684428|0|0.101766895751343|1325.79588014885|1409.5508894315|0.910165233638268|0.24178900641649|3|1.6|Harzburgite
ALI et al. ,2009|s.D15|650|50|25.7986|34.1506|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / EGYPT / EASTERN DESERT|INTRAPLATE VOLCANICS|48.22|0.78|16.91||10.224|0.16|9.49|11.56|1.37|0.06||0.09|1.95|1.28|0.07|1|0.8|47.4489805918379|0.672587703410966|14.5229030681044|0|1.94850422310407|8.57721029589343|0.16097230533558|15.4075920033358|9.95767303999979|1.17493432467103|0.0514569777228187|0|0.077185466584228|1351.15920061383|1445.71604442274|0.912313782948363|0.259750019613169|3.3|1.7|Harzburgite
ALI et al. ,2009|s.D16|771|229|25.7986|34.1506|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / EGYPT / EASTERN DESERT|INTRAPLATE VOLCANICS|48.83|0.94|16.33||9.18|0.17|9.18|11.73|1.84|0.42||0.12|17.53|1.64|0.08|1|0.8|48.4705551127163|0.857347001510726|14.8526674345003|0|1.85403175545383|7.70875201440157|0.173174994091869|13.2279804734074|10.6924541658886|1.67226393629169|0.381712420240495|0|0.109060691497284|1311.88400307017|1388.62196627744|0.908649042597365|0.226631387137412|2.6|1.5|Harzburgite
ALI et al. ,2009|s.D18|771|229|25.7981|34.1506|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / EGYPT / EASTERN DESERT|INTRAPLATE VOLCANICS|50.02|0.8|16.25||9.171|0.16|8.3|11.71|2.41|0.13||0.08|3.79|1.45|0.06|1|0.8|49.1221700168931|0.704428414824493|14.2562783041742|0|1.78620503150163|7.81494576386403|0.163511581039327|13.5520341389166|10.3041278368464|2.11224441899849|0.113938495630624|0|0.0701159973111533|1322.14541051019|1397.16093551162|0.909109008596953|0.240742620304654|2.8|1.2|Harzburgite
BARRIE et al., 1991|s.84-219|2704.5|2.5|48.4176|-81.7925|SUPERIOR PROVINCE_ARCHEAN / KAMISKOTIA GABBROIC COMPLEX|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.8|0.43|15.25||8.97|0.18|8.96|11.8|1.54|0.3||0.01||||1|0.8|49.5085258864425|0.398673568888122|14.0963549723513|0|1.84095544266463|7.76161384828934|0.187966945605867|13.564121406937|10.9332088808633|1.42227661289475|0.277066872641835|0|0.00923556242139449|1314.82931949244|1397.47909951686|0.908484102325354|0.263965666268751|2.8|1.1|Harzburgite
LESLIE et al., 2009|s.E2B|4.25|1.25|-17.5127|-177.8742|TONGA ARC / FIJI ISLANDS / VITI LEVU / TAVUA / PACIFIC OCEAN|CONVERGENT MARGIN|48.8|0.63|12.83||9.68|0.2|8.74|11.93|2.54|1.97||0.38|45|0||1|0.8|48.5809832483266|0.558368177817898|11.3286578490459|0|1.89729028076199|8.24010133363047|0.20555084970757|14.3110939352171|10.564950954814|2.24029213937082|1.7375494151813|0|0.335161816126343|1356.66790710633|1417.09346413891|0.91134961660927|0.212230768398545|3.1|1.3|Spinel Peridotite
LESLIE et al., 2009|s.EL9|4.25|1.25|-17.5386|-177.9013|TONGA ARC / FIJI ISLANDS / VITI LEVU / TAVUA / PACIFIC OCEAN|CONVERGENT MARGIN|48.35|0.55|12.33||9.39|0.19|10.72|11.45|2.06|1.92||0.34|59.5|0.64|0.12|1|0.8|48.9737325929263|0.526159895927161|11.7741830363291|0|1.99144829273647|7.82858042318331|0.194779008522823|13.6396177976909|10.9486283658046|1.96599847429894|1.83238692750192|0|0.324485185078466|1339.07707276464|1399.46577842593|0.911144113052921|0.249828908004307|2.8|1.3|Spinel Peridotite
SMITH et al., 2009|s.7125|0.15|0.05|-29.25|-177.87|KERMADEC ARC / KERMADEC ISLANDS / RAOUL / RAOUL / PACIFIC OCEAN|CONVERGENT MARGIN|49.52|0.72|17.69||9.53|0.19|6.43|12.97|1.31|0.18||0.06|2.6|0.5|0.11|1|0.8|47.9544542113635|0.572380821726544|13.9732662144751|0|1.66956736717758|8.59307079184693|0.197608502002358|15.5177861239546|10.299910837751|1.03274917413555|0.141904466675114|0|0.0473014888917047|1349.89272965224|1448.58134150524|0.912246314861508|0.26966322016006|3.3|1.5|Harzburgite
THORARINSSON and TEGNER,2009|s.03IS127|6.5|0.5|64.4242|-14.5856|ICELAND / ICELAND / AUSTURHORN INTRUSIVE COMPLEX / ATLANTIC OCEAN|OCEAN ISLAND|48.7531959710867|2.15203358731692|18.0667911149011||9.1150821730187|0.146383973753851|5.17476805876627|13.1472806733834|2.6968522170174|0.593246952340528||0.154365278415137|11.9|5.9||1|0.8|46.9121736494947|1.71887024292831|14.3433757235415|0|1.60557736206615|8.32023641750641|0.155528622709943|13.7150722709303|10.4989002929526|2.1376682665398|0.47023903506375|0|0.122358116266588|1326.86649856382|1401.45039752727|0.907796195805446|0.0946295678654444|3|2|Spinel Peridotite
THORARINSSON and TEGNER,2009|s.03IS75|6.5|0.5|64.4191|-14.5736|ICELAND / ICELAND / AUSTURHORN INTRUSIVE COMPLEX / ATLANTIC OCEAN|OCEAN ISLAND|48.0937971789078|2.03535375964035|18.2466441749144||9.44858155118131|0.169620310333654|6.41438714548044|12.7139077916544|2.31244399919535|0.388933936248107||0.17633015244409|8|9.1||1|0.8|46.6186609827855|1.67879595128019|14.9719822219445|0|1.72056053603699|8.28677063404125|0.175662660789406|13.7088200675203|10.4806449124606|1.89490341948854|0.318707067504391|0|0.144491546148364|1323.66322556108|1401.28598712901|0.907969459647858|0.103131079819736|2.9|2|Spinel Peridotite
BECCALUVA et al., 2009|s.LAL1|30|0|11.8869|39.5156|ETHIOPIAN PLATEAU / NORTHERN ETHIOPIAN PLATEAU / LALIBELA SECTION|CONTINENTAL FLOOD BASALT|47.52|5.44|8.05||11.48|0.17|10.32|11.68|2|1.3||0.61||67|4.03|1|0.8|46.7954032108854|4.59343368337993|6.76806393474556|0|2.14056700093854|9.44750793863225|0.168957188669657|16.9560112644211|9.84928257436294|1.67814486136296|1.09079415988593|0|0.511834182715704|1389.61751189817|1485.79139145051|0.914646941528993|0.206187042216817|3.6|2|Spinel Peridotite
PAPUNEN et al., 2009|s.103TOH 96-|2800|0|65.1883|29.1102|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / SUOMUSSALMI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.7|0.522|14.1||12|0.239|8.44|12.9|1.29|0.199||0.008|12.8|13|0|1|0.8|46.4831158088212|0.388056500328747|10.4071008153529|0|1.96073565859498|10.1433897138178|0.235499619556176|19.7119905708505|9.56940333233391|0.948505874845324|0.146319898522651|0|0.00588220697578495|1433.55723823437|1556.12367425604|0.919998178741879|0.31396805040944|4.5|3|Harzburgite
PAPUNEN et al., 2009|s.119JSK 93-|2800|0|64.4488|29.0497|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|49.2|1.07|7.61||12.5|0.273|9.11|12.1|3.17|0.222||0.213|6.4|11|10|1|0.8|47.9406307752341|0.769887246308627|5.43498212326243|0|1.97346787165889|10.4075170744526|0.265169142647617|21.9623933832752|8.68478577932168|2.25212153513712|0.157719552302978|0|0.151325516398803|1487.266811651|1612.60732601944|0.925056667476404|0.417228642412591|5.5|2|Garnet Peridotite
PAPUNEN et al., 2009|s.119JSK 93-2/19.00|2800|0|64.4488|29.0497|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|49.2|1.07|7.61||12.5|0.273|9.11|12.1|3.17|0.222||0.213|6.4|11|10|1|0.8|47.9406307752341|0.769887246308627|5.43498212326243|0|1.97346787165889|10.4075170744526|0.265169142647617|21.9623933832752|8.68478577932168|2.25212153513712|0.157719552302978|0|0.151325516398803|1487.266811651|1612.60732601944|0.925056667476404|0.417228642412591|5.5|2|Garnet Peridotite
PAPUNEN et al., 2009|s.177JTL 96-|2800|0|63.8502|28.8961|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / TIPASJ腞VI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.6|0.515|12.5||10.5|0.196|12|10.7|1.71|0.158||0.049|5.49|15|0|1|0.8|48.6099785528375|0.482785037589207|11.6898506100454|0|2.17957075863152|8.81762539627724|0.201057281264666|16.2056521204301|10.022807181083|1.59731399882568|0.147588077084478|0|0.0457709859312621|1374.12930468959|1466.42130514984|0.913296373479002|0.290188086852431|3.5|1.3|Harzburgite
PAPUNEN et al., 2009|s.20TTT 96-1|2800|0|64.2813|29.0524|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.3|0.525|7.32||11.2|0.188|25.8|7.61|0.14|0.072||0.197|9.14|21|0|1|0.8|47.1951861576387|0.671204472717445|9.37803252486091|0|3.20700777939556|9.81352653286436|0.209480686801494|19.2605089316778|9.73804418029576|0.180394187591|0.0927741536182286|0|0.253840392538764|1423.1706042516|1544.68931028418|0.919020021976323|0.346793473088163|4.4|2|Harzburgite
PAPUNEN et al., 2009|s.210JEV 95-|2800|0|64.2333|28.9654|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48|0.583|13.2||11.2|0.228|10.5|11.8|1.49|0.208||0.055|8.23|16|10|1|0.8|47.6737399390333|0.493245208158586|11.1183222012475|0|2.09181117002724|9.36114585691605|0.228262616660354|17.5908088836715|9.96933801582474|1.25228516919934|0.174815647780848|0|0.0462252914805126|1397.13693348798|1502.10446326973|0.915917323857514|0.298222105109903|3.8|1.7|Harzburgite
PAPUNEN et al., 2009|s.222JSN 95-|2800|0|63.942|29.0806|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / TIPASJ腞VI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.4|0.424|10.6||10.1|0.188|15.2|9.71|1.25|0.072||0.041|4.57|13|0|1|0.8|49.8945857017334|0.450674474995007|11.2696490845954|0|2.38661972859317|8.48656846063495|0.197945768927373|15.5428116258211|10.3218053422911|1.32918177953828|0.0765608705014046|0|0.0435971623688554|1357.38728130665|1449.23177706668|0.911077845798909|0.304731435288832|3.4|0.9|Harzburgite
PAPUNEN et al., 2009|s.274JSN 95-|2800|0|63.9456|29.0841|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / TIPASJ腞VI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.1|0.46|10.9||10.4|0.195|15.8|9.64|1.11|0.083||0.027|0.91|13|10|1|0.8|49.2127684980672|0.486442280591663|11.5298733370369|0|2.44516963444226|8.67678845162232|0.203919780181904|15.9590300013323|10.1952405846977|1.17438676192683|0.0878145056215561|0|0.0285661644793014|1364.63326203527|1460.0342443971|0.912019804617408|0.301677540455456|3.4|1|Harzburgite
PAPUNEN et al., 2009|s.305JEV 95-|2800|0|64.35|29.0707|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|44.9|0.428|9.38||10.8|0.172|18.9|8.75|0.55|0.074||0.028|6.4|17|0|1|0.8|48.1754733884652|0.4891531031998|10.7325993759183|0|2.74983428251416|9.2919078072092|0.186856659787264|17.6221657807377|10.0049712887521|0.630170356409495|0.0847865570441866|0|0.0320813999626652|1392.94775843903|1502.90852027758|0.915216569765909|0.319266305868876|3.7|1.3|Harzburgite
KRIVOLUTSKAYA and RUDAKOVA, 2009|s.604|250|0|69.45|86.22|SIBERIAN TRAPS / NORILSK REGION / TUKLON (TUKLONSKY) FORMATION|CONTINENTAL FLOOD BASALT|47.6|0.95|15||9.72|0.17|7.83|11.9|1.6|0.23||0.08|5.63|3.27|0.18|1|0.8|48.1535113417234|0.813429722583051|12.7762097899207|0|1.8365212210825|8.68532148715244|0.179164421072069|15.7549714459971|10.1769096759005|1.36038608969074|0.195555500393044|0|0.0680193044845371|1359.72945062592|1454.74177683332|0.912724218921758|0.272467942185447|3.4|1.5|Harzburgite
