Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
FREY et al., 2011|s.26-74D|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.146|0.68583|14.804|0.07952|8.557|0.1633|9.628|11.993|1.786|0.10294||0.08783||||1|0.9|50.7036504299118|0.605612145962459|13.0300652486241|0.074363549209543|0.835999512011463|8.01584537093086|0.163537722690993|14.2507688498335|10.5820236195537|1.57039338039877|0.090513042876959|0|0.077227127995758|1324.01760140915|1415.51289842908|0.908811597467483|0.279897251629327|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-76B|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.9622222222222|0.698066666666667|14.8355555555556|0.068266666666667|8.50222222222222|0.171377777777778|9.54555555555556|12.0533333333333|1.71111111111111|0.1061||0.080366666666667||||1|0.9|50.679946171051|0.618335255975799|13.0983948828233|0.064046076976337|0.833233234694447|7.99496173242434|0.172228793725563|14.1967526032924|10.6684066011169|1.50922799697661|0.093581935994349|0|0.070884714948908|1321.88840561935|1414.09711055792|0.90867193450597|0.279050712885431|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-77C|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.811|0.76712|14.576|0.06469|9.079|0.1643|9.566|11.645|1.905|0.1194||0.08919||||1|0.9|50.1273124086961|0.65332747883838|12.3628757502404|0.059261923858875|0.85435707854728|8.53926903306146|0.163863473422636|15.5427355700987|9.90694934857146|1.61338827092115|0.101122603437263|0|0.075537060306277|1351.96066948189|1449.22980046865|0.911210257176776|0.289727292579611|3.4|0.8|Harzburgite
FREY et al., 2011|s.26-77E|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.736|0.77305|14.575|0.0719|9.119|0.15141|9.707|11.628|1.826|0.10823||0.07546||||1|0.9|50.0894788004436|0.659689538275458|12.3874714828697|0.065919893902338|0.859883389512976|8.56186399255086|0.150861458600413|15.6071071359283|9.91217639239565|1.54965715794015|0.091850708764438|0|0.064040048816081|1352.31844764677|1450.90239346275|0.911249042497561|0.29026948280308|3.4|0.8|Harzburgite
FREY et al., 2011|s.26-78A|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.029|0.69783|14.869|0.07154|8.533|0.14801|9.728|11.965|1.818|0.08609||0.06804||||1|0.9|50.6701584333324|0.619802178895215|13.165527379504|0.067114642874244|0.838680720042345|7.97761649678744|0.14823478295535|14.1491085968452|10.6192487791056|1.60816757779595|0.076153546079457|0|0.060186865782858|1321.92770454349|1412.8479348466|0.908719736578438|0.276839931084509|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-80B|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.85|0.7003|14.815|0.0875625|8.5475|0.1639875|9.67375|11.95875|1.7875|0.09795||0.0674375||||1|0.9|50.5944602421875|0.621401410517947|13.1040317434314|0.082195085806097|0.839199291946408|8.01765074762876|0.16462288125718|14.2475300237966|10.6032863136728|1.57948155708545|0.086551171198053|0|0.05958953147186|1323.87088771149|1415.42802129115|0.908904411332063|0.277662798384157|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-80H-2|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.11|0.69233|14.686|0.07352|8.338|0.15074|9.622|11.784|1.81|0.09176||0.06762||||1|0.9|51.0880138429334|0.622766820785598|13.1715108236931|0.069665956626925|0.830167184420583|7.84524368380387|0.152063678873103|13.8631307749145|10.5927176552864|1.62190254667922|0.082224186565351|0|0.060592845417927|1316.22364002624|1405.34188299244|0.9079845037603|0.279359706514357|2.9|0.8|Harzburgite
FREY et al., 2011|s.26-80P|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.9044444444444|0.711633333333333|14.8422222222222|0.074322222222222|8.42333333333333|0.151822222222222|9.73444444444444|12|1.83555555555556|0.096466666666667||0.064477777777778||||1|0.9|50.7222697156756|0.638091668002737|13.2696674450603|0.07015783617742|0.836023460876996|7.87771019322062|0.152439802476738|13.8977096372641|10.7525403453094|1.63962495928231|0.086169636177294|0|0.057595300476485|1316.80225571788|1406.25020364017|0.908358859997416|0.273194123617382|3|0.9|Harzburgite
FREY et al., 2011|s.26-81D|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.9471428571429|0.701442857142857|14.82|0.095685714285714|8.55428571428571|0.153885714285714|9.47|11.9471428571429|1.78571428571429|0.096557142857143||0.070314285714286||||1|0.9|50.6388672322588|0.617818174364626|13.0087065920024|0.089521328043256|0.833415935879146|8.0621675213478|0.154735706932245|14.3683945116264|10.5142669324366|1.56578645267876|0.084665205069246|0|0.061654407360679|1326.38009890611|1418.59421912181|0.909025314335728|0.280344215469352|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-81E|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.027|0.69284|14.819|0.06288|8.452|0.13775|9.625|11.997|1.816|0.09824||0.0795|1.52806253333333|2.26971656666667|0.135180926666667|1|0.9|50.7772993463091|0.617434992579807|13.1655297638974|0.05917136251347|0.833541930284614|7.9264062302673|0.13837308339044|14.0290525331926|10.683574927848|1.61185628355084|0.087196454458169|0|0.070563091708311|1319.40691014151|1409.69849999106|0.908481548554909|0.276667583585104|3|0.9|Harzburgite
FREY et al., 2011|s.26-82B|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.274|0.68938|14.708|0.06768|8.509|0.14799|9.637|12.091|1.775|0.10545||0.07065||||1|0.9|50.8332952196486|0.610514259675213|12.9841745051015|0.063387403140175|0.833817453598772|7.96534489823945|0.148205790990458|14.1407901940238|10.6997332790549|1.56542881904341|0.092999700827114|0|0.062308476656573|1321.18070371605|1412.62979597492|0.908582382213646|0.279663210803655|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-83A|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.142|0.69077|14.864|0.0911|8.557|0.14066|9.669|12.024|1.808|0.08837||0.07448||||1|0.9|50.6688168567119|0.610501954607564|13.0948810659331|0.085186840001601|0.83678187845282|8.00029605282303|0.140701670881579|14.2095911673543|10.6186925440465|1.59122528061053|0.077774655999752|0|0.065550032577363|1323.13559420042|1414.43365897029|0.908792869500693|0.277955353039625|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-83B|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.162|0.68443|14.917|0.089|8.551|0.15171|9.594|12.078|1.78|0.08946||0.07837||||1|0.9|50.6520193857867|0.603487514373941|13.1101235741925|0.083120095037985|0.834183240375513|8.00329806416758|0.151781436361983|14.2104118665846|10.6414094307785|1.56281318100991|0.078544532119745|0|0.068807679211094|1322.84121224871|1414.45517172921|0.908759778713657|0.27816148177307|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-83E|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.216|0.67042|14.902|0.09343|8.595|0.17314|9.677|11.993|1.79|0.10138||0.06471||||1|0.9|50.6519525608357|0.590473602855409|13.082408822116|0.087143805401446|0.837537235869298|8.02857785474961|0.172923498774926|14.2788667861447|10.5546203236073|1.56983419079167|0.088910497353329|0|0.056750821500631|1324.65433924506|1416.24916300124|0.908885369708183|0.279652965651174|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-83F|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.148|0.70011|14.788|0.05068|8.384|0.13941|9.537|12.08|1.837|0.102||||||1|0.9|50.9202171058973|0.625124716177988|13.1638258157927|0.047764437394523|0.828483682298064|7.87302675776585|0.140231163273313|13.8982675662472|10.7785992203506|1.63374531481797|0.090714219984449|0|0|1316.1687381473|1406.26485772186|0.908238771725157|0.275747452925554|3|0.9|Harzburgite
FREY et al., 2011|s.26-84D|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.089|0.689|14.767|0.07226|8.327|0.14575|9.61|11.904|1.819|0.0994||||||1|0.9|51.037338537095|0.619917170350381|13.2476311926566|0.068456720959018|0.829302542217467|7.82586199827303|0.146933701553527|13.8018063640534|10.7032362242755|1.63042054985495|0.08909499871115|0|0|1314.42706540343|1403.73051386342|0.90797328348608|0.27672672002578|2.9|0.8|Harzburgite
FREY et al., 2011|s.26-84E|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.174|0.68577|14.851|0.07068|8.565|0.14711|9.712|12.068|1.824|0.09858||0.1001||||1|0.9|50.6466062413965|0.606120195467793|13.084755209079|0.066048809071837|0.837660630595025|7.99047740006385|0.146931022379921|14.1827251554999|10.6583046839502|1.60549175853449|0.086770492081322|0|0.0881084018801|1322.79306803004|1413.72936524904|0.90881570181394|0.277289010627903|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-84G|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.066|0.69582|14.838|0.0653|8.576|0.14289|9.715|12.054|1.834|0.09626||0.08808||||1|0.9|50.6017944207907|0.615346609752446|13.0804255063371|0.061069995995687|0.839185981335612|8.00872905266427|0.142861060204494|14.2212661110718|10.6518184980746|1.61515902611073|0.084773831981144|0|0.077569905681479|1323.57666861814|1414.73968035329|0.908920264292681|0.276776827912629|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-A1|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.2006666666667|0.698273333333333|14.926|0.101346666666667|8.436|0.148813333333333|9.51|11.9893333333333|1.80333333333333|0.098966666666667||0.079993333333333||||1|0.9|50.8121767349167|0.619307838913022|13.1961914156648|0.095065034691945|0.827909906099837|7.91427428282827|0.149324193579287|14.0091558698338|10.6257124822251|1.59281386628738|0.087413389445605|0|0.070654985514167|1319.11098845907|1409.17631622968|0.908374674005789|0.277497256288212|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-A2|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.005|0.70022|14.881|0.06341|8.555|0.13453|9.457|12.085|1.786|0.09039||0.07065||||1|0.9|50.6100974570088|0.615837272168873|13.0431642210564|0.059234626777747|0.832274578773708|8.0500611919451|0.135073105345905|14.3294193846871|10.6200752092614|1.56376172755214|0.079142453837311|0|0.061858771585419|1325.04406598517|1417.57348457026|0.909000335326239|0.278723313919416|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-B|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|51.896|0.70164|14.878|0.07689|8.533|0.138|9.661|12.01|1.839|0.09776||0.07577||||1|0.9|50.5796848624288|0.622554442521633|13.1594126393266|0.072133495803308|0.837771360721474|7.99120226446577|0.138384608671234|14.1722626068811|10.6482789448527|1.62497993569684|0.086382837690986|0|0.066952000939505|1322.67214754925|1413.45505625533|0.908862393499025|0.275465389925225|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-P1|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.0688888888889|0.702311111111111|14.8466666666667|0.057588888888889|8.56222222222222|0.139633333333333|9.51777777777778|12.0322222222222|1.84777777777778|0.094788888888889||0.079855555555556||||1|0.9|50.6340988188115|0.618270783045763|13.0263509277319|0.053791784023114|0.833843390664496|8.03837335574202|0.140005463637641|14.2986550820416|10.5840039103443|1.61953465196931|0.083080277305774|0|0.069991554682522|1325.21246040355|1416.76760622535|0.909015915343181|0.278331191619873|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-P2|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.0825|0.68115|14.8358333333333|0.096825|8.4625|0.137733333333333|9.59083333333333|11.9825|1.74|0.104116666666667||0.069741666666667||||1|0.9|50.8064278709363|0.605485780205509|13.1463113859812|0.090997880264405|0.832390309093551|7.94714846412834|0.13837628552554|14.095069138538|10.6435306499592|1.54035240654712|0.092170320725095|0|0.061739508095751|1320.23359681814|1411.43061554449|0.908449253528618|0.279103226152008|3.1|0.8|Harzburgite
FREY et al., 2011|s.26-86B-Q|60|17|-17.9808|88.7926|NINETYEAST RIDGE / NINETYEAST RIDGE / DREDGE 26 / INDIAN OCEAN|SUBMARINE RIDGE|52.1455555555555|0.691988888888889|14.9355555555556|0.062555555555556|8.51777777777778|0.142566666666667|9.60111111111111|12.0666666666667|1.79888888888889|0.098088888888889||0.094766666666667||||1|0.9|50.6740950463262|0.611798402638312|13.1626453837625|0.058517663888084|0.833256176187121|7.96965260923153|0.142697355108608|14.1334399932234|10.6603061599121|1.5837954269792|0.086360383133863|0|0.083435399609052|1321.38455923834|1412.43703721866|0.908678855752981|0.277071636128415|3.1|0.8|Harzburgite
HAUFF et al., 2000|s.OS9|60|0|9.25|-83.5|CARIBBEAN-COLOMBIAN PLATEAU / COSTA RICA / PACIFIC OCEAN|OCEANIC PLATEAU|49.15|0.89|13.51||9.036|0.16|10.63|11|1.97|0.1||0.07|1|2.66|0.26|1|0.9|49.6200079250342|0.811713441498609|12.2833511115442|0|0.911709248423377|8.6088355480482|0.164058570692899|15.6337309734322|10.0233085283123|1.78891157310165|0.090807694066074|0|0.063565385846251|1355.12485937953|1451.59396813159|0.911921183249652|0.279811786716121|3.4|0.9|Harzburgite
SMELLIE 1983|s.3|82.5|16.5|-62.35|-59.6|SCOTIA ARC / SOUTH SHETLAND ISLANDS / ROBERT ISLAND / ATLANTIC OCEAN|CONVERGENT MARGIN|49.8|0.67|17.1||8.354||9.8|11.39|2.24|0.34||0.12||||1|0.9|49.0245407489151|0.612397860209619|15.5917631034987|0|0.845772798192453|7.75691546001346|0|13.3032028542726|10.4052349225547|2.04103179453673|0.309799468813611|0|0.109340988993039|1311.84303086207|1390.60568431292|0.908764966198809|0.222429516552387|2.7|1.2|Harzburgite
HAUFF et al., 2000|s.BH11|85|0|10|-84.5|CARIBBEAN-COLOMBIAN PLATEAU / COSTA RICA / PACIFIC OCEAN|OCEANIC PLATEAU|48.73|0.88|14.44||9.297|0.18|9.43|11.77|2.29|0.08||0.07|0.69|2.88|0.17|1|0.9|48.498601015133|0.757109494630168|12.3687908280387|0|0.883343167407182|8.89912035799558|0.183350430518345|16.208993454152|10.1141885140094|1.95823412716597|0.068409925839859|0|0.059858685109877|1368.64778904846|1466.50776940982|0.913621599994571|0.266657088975695|3.6|1.3|Harzburgite
ARNDT et al.,1997|s.GOR-94-19|88|0|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|46.45|0.63|10.74||11.19|0.18|17.79|10.07|1.11|0.04||0.05|0.76|0.46|0.07|1|0.9|46.9187245841181|0.610794246651904|10.4046705446436|0|1.20349087047741|10.1447665572579|0.180286466116863|19.6157492487127|9.75997133357144|1.07443018731629|0.038718204948335|0|0.048397756185419|1426.06277862683|1553.68910855176|0.919458259787729|0.305895932397782|4.5|2.5|Harzburgite
WHITE et al., 1999|s.ARU96-21|89.5|1.5|12.5|-70|CARIBBEAN-COLOMBIAN PLATEAU / ARUBA / ARUBA LAVA FORMATION / CARIBBEAN SEA|OCEANIC PLATEAU|48.8|0.93|14.1||9.78|0.18|10.7|11.53|1.75|0.1||0.068|2|3.8||1|0.9|48.3165562016747|0.801931394500703|12.1103254543544|0|0.931640445481702|9.15326515781978|0.180192965416701|16.9316193857527|9.93009503079623|1.5003412082144|0.085733783326537|0|0.058298972662045|1377.79868560097|1485.16321669051|0.914498666857206|0.28096331402291|3.7|1.3|Harzburgite
SHIMIZU et al., 2009|s.B09SP1|90|0|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|50.9|0.44|14.4|1.1|9.6|0.15|11.7|11.4|1.59|0.074||||1.4||1|0.9|49.0474248512777|0.385247486046596|12.572215820263|1.01306062935041|0.930136421419269|8.67000094881167|0.146131091011847|15.8120575192801|9.97271241512528|1.3864846031781|0.064528214235962|0|0|1361.50211197101|1456.22306736|0.911851574343417|0.284030989588289|3.4|1.1|Harzburgite
SHIMIZU et al., 2009|s.D07SP3U|90|0|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|50.5|0.55|13.1|1.1|9.4|0.16|12.5|11.3|1.56|0.065||||3.6||1|0.9|49.5163085156195|0.504245036615667|11.9863791801761|1.04467265196756|0.954806751190885|8.5242815635152|0.157952040450279|15.4723823048544|10.3534348560182|1.42611561560851|0.059421483983688|0|0|1354.3259883583|1447.40098632708|0.911105363859046|0.284394953951715|3.4|1.1|Harzburgite
SHIMIZU et al., 2009|s.D13SP2|90|0|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|52.1|0.69|13.4|1.4|8.6|0.13|12.1|11.3|1.76|0.053||||3.4||1|0.9|50.8018438416271|0.650880001952377|12.6265923537202|1.34583389431262|0.900064435787984|7.69869431058219|0.127732458584009|13.4844876135215|10.6561558109872|1.65779310033508|0.049922178589636|0|0|1316.37790820544|1395.38250762598|0.907165244943185|0.272285875892475|2.8|0.9|Harzburgite
SHIMIZU et al., 2009|s.D22SP1|90|0|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|51.6|0.23|13.2|1.1|8.7|0.17|13|10.5|0.98|0.006||||||1|0.9|51.4657415149861|0.22404058056293|12.8483986943277|1.08565168109294|0.940624378509661|7.91321441456419|0.170247620034988|14.1670614436761|10.2255828061655|0.953598507868415|0.005838358211439|0|0|1322.90333992314|1413.31868437343|0.906408265813496|0.301781061950793|3.1|0.8|Harzburgite
KERR et al., 1996|s.CUR-33|90|0|12.2|-69|LESSER ANTILLES / LESSER ANTILLES / CURACAO / CURACAO LAVA FORMATION / CARIBBEAN SEA / ATLANTIC OCEAN|CONVERGENT MARGIN|50.11|0.908|14.63||9.819|0.187|8.78|12.5|2.01|0.118||0.071|1.279|2.75|0.231|1|0.9|48.3233809564263|0.721941144035754|11.5654293844449|0|0.860425146823274|9.31537608028964|0.185810962336637|17.3702673273506|9.92311153003951|1.58520123291914|0.093061564917641|0|0.055994670416547|1387.02188699626|1496.44464585224|0.915255740782467|0.286470722835777|3.7|1.3|Harzburgite
KERR et al., 1997|s.BAR5|90|0|5|-77.1|CARIBBEAN-COLOMBIAN PLATEAU / COLOMBIA / PACIFIC OCEAN|OCEANIC PLATEAU|51.61|0.85|14.31||9.39|0.202|8.63|12.47|1.72|0.07||0.076|0.742|4.264|0.251|1|0.9|49.5703328135227|0.685290708638666|11.4735980595267|0|0.834767994380926|8.99587472276002|0.201793233774139|16.7061257810969|10.0392354618449|1.37616704504971|0.056006798345046|0|0.060807381060336|1370.56406060038|1479.35124769581|0.913228688848651|0.298284821517834|3.6|0.9|Harzburgite
KERR et al., 1997|s.BAR7|90|0|5|-77.1|CARIBBEAN-COLOMBIAN PLATEAU / COLOMBIA / PACIFIC OCEAN|OCEANIC PLATEAU|51.59|0.91|14.41||9.29|0.158|8.92|12.44|1.6|0.07||0.078|1.036|4.296|0.249|1|0.9|49.6817794892377|0.746767782979226|11.7652822772565|0|0.841170036791936|8.85500952279906|0.157799245058211|16.3326968872636|10.1950289869442|1.30385882990354|0.05704382380828|0|0.063563117957798|1362.02262474323|1469.7075440164|0.912485913842592|0.294181847866712|3.5|0.9|Harzburgite
VILLAGOMEZ et al., 2011|s.DV112|105.5|39.5|3.3101|-76.1935|CARIBBEAN-COLOMBIAN PLATEAU / COLOMBIA / AMAIME FORMATION / PACIFIC OCEAN|OCEANIC PLATEAU|49.36|0.96|14.13|0.07|9.198|0.16|8.95|11.95|2.41|0.19||0.09|4.13|4.92|0.29|1|0.9|48.8064847152329|0.814451695878843|11.9309781970789|0.064632150393479|0.861457323502192|8.84803016467937|0.1630518002077|16.1176717518071|10.1258056060915|2.03142089005898|0.160153514154028|0|0.075862190915066|1368.5274416146|1464.14394731497|0.913451843360184|0.270129091745904|3.5|1.1|Harzburgite
VILLAGOMEZ et al., 2011|s.DV91|105.5|39.5|3.9253|-76.2451|CARIBBEAN-COLOMBIAN PLATEAU / COLOMBIA / BUGA BATHOLITH / PACIFIC OCEAN|OCEANIC PLATEAU|50.99|0.31|13.5|0.09|8.44|0.17|10.84|11.31|1.31|0.17||0.04|3.97|0.63|0.07|1|0.9|51.4269395251326|0.292569266764737|12.7130286409845|0.0882633801484|0.882421339136395|7.9951553912011|0.174266470839381|14.3294834981854|10.6675971417087|1.23267151521541|0.159965005791313|0|0.037638824892074|1323.02248567847|1417.57516387282|0.908008763550471|0.298170978625742|3.1|0.8|Harzburgite
KERR et al., 1997|s.YAN3|105.5|39.5|5|-77.1|CARIBBEAN-COLOMBIAN PLATEAU / ECUADOR / PACIFIC OCEAN|OCEANIC PLATEAU|50.41|0.81|14.67||9.2|0.156|9.4|11.84|2.19|0.17||0.061|3.1|2.6||1|0.9|49.2319772714694|0.688910067967327|12.4229731401074|0|0.864289785138154|8.70367328046829|0.156727855361256|15.8259290428175|10.0585619340213|1.85164692011663|0.14373514905015|0|0.051575553482701|1360.17809578722|1456.58292809884|0.9125942899106|0.276489065003831|3.4|0.9|Harzburgite
AITKEN and ECHEVERRIA 1984|s.GOR-156|105.5|39.5|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|45.7|0.44|9.8|0.14|11.1||23.9|8.4|0.6|0.01||||||1|0.9|46.1891510280694|0.495435110536357|11.0484944404213|0.151498201045654|1.39434084763118|10.371899139697|0|20.1960929226402|9.46345486369809|0.678327979928684|0.011305466332145|0|0|1434.48574691309|1568.34615536296|0.92072377618161|0.307219892493317|3.4|1.1|Harzburgite
AITKEN and ECHEVERRIA 1984|s.GOR-166|105.5|39.5|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|46.3|0.53|11.3|0.15|11.5||19.5|9.8|0.81|0||||||1|0.9|46.209519846499|0.521928175642082|11.1254405459345|0.14850170963149|1.2576696538562|10.3110961098343|0|19.9787391971968|9.64985156343942|0.797253197966236|0|0|0|1430.72579462684|1562.86333936742|0.920395806149322|0.301054956727075|4.6|3|Harzburgite
ECHEVERRIA and AITKEN  1986|s.GOR-133|105.5|39.5|3|-78.32|CARIBBEAN-COLOMBIAN PLATEAU / GORGONA ISLAND / PACIFIC OCEAN|OCEANIC PLATEAU|46|0.17|9.7|0.3|9.7||25|7.8|0.49|||||||1|0.9|47.7771279033425|0.217695129618527|12.455654035986|0.3544399014612|1.39133018977472|9.42061183365959|0|17.7505194120959|10.0000683840712|0.632553209990361|0|0|0|1388.53809551116|1506.19805627641|0.915540055772053|0.299394264348113|3.8|1.6|Harzburgite
JOLLY and LIDIAK  2006|s.WISJ-24|115|0|-64.625|18.25|GREATER ANTILLES / GREATER ANTILLES / VIRGIN ISLANDS / WATER ISLAND FORMATION / CARIBBEAN SEA / ATLANTIC OCEAN|CONVERGENT MARGIN|48.13|0.55|14.58||8.379|0.11|9.83|11.2|2.06|0.14||0.04|2.2|0.3|0.02|1|0.9|49.5451992184343|0.518570919621035|13.7081955119487|0|0.874517813217654|8.15377928662279|0.115507800270913|14.4277455448494|10.5523808957898|1.9350233031454|0.131506438077843|0|0.037573268022241|1332.19317555796|1420.14809589611|0.910348536710389|0.258195880670112|3.1|1.1|Harzburgite
TIMM et al., 2011|s.SO193DR26-|125|0|-9.3792|-164.2603|MANIHIKI PLATEAU / DANGER ISLANDS TROUGHS / DREDGE 26 / PACIFIC OCEAN|OCEANIC PLATEAU|50.04|0.45|14.95||8.77|0.13|9.31|11.65|1.64|0.92||0.07|11.3|11.4|1.22|1|0.9|49.5312175282214|0.394434111496336|13.0528615266617|0|0.8496668001875|8.39018108555749|0.132492117039186|15.1544698839387|10.2014485363574|1.42999794421522|0.802193968706101|0|0.061036497618942|1347.92769957786|1439.12657025374|0.911664939636868|0.284867605849147|3.3|1.1|Harzburgite
TIMM et al., 2011|s.SO193DR26-1|125|-62.5|-9.3792|-164.2603|MANIHIKI PLATEAU / DANGER ISLAND TROUGHS / DREDGE 26 / PACIFIC OCEAN|OCEANIC PLATEAU|50.04|0.45|14.95||8.77|0.13|9.31|11.65|1.64|0.92||0.07|11.3|11.4|1.22|1|0.9|49.5312175282214|0.394434111496336|13.0528615266617|0|0.8496668001875|8.39018108555749|0.132492117039186|15.1544698839387|10.2014485363574|1.42999794421522|0.802193968706101|0|0.061036497618942|1347.92769957786|1439.12657025374|0.911664939636868|0.284867605849147|3.3|1.1|Harzburgite
TIMM et al., 2011|s.SO193DR26-2|125|-62.5|-9.3792|-164.2603|MANIHIKI PLATEAU / DANGER ISLAND TROUGHS / DREDGE 26 / PACIFIC OCEAN|OCEANIC PLATEAU|48.96|0.41|13.94||9.34|0.16|11.15|11.28|1.65|0.38||0.07|6.87|10.4|0.747|1|0.9|49.0589915812522|0.370117584462348|12.5453812723451|0|0.932711315273659|8.77858219927568|0.162084230814834|16.0915660460884|10.1731734943987|1.48295107407|0.341528126149456|0|0.062913075869637|1363.96692962166|1463.46795510162|0.913018822933439|0.286804594718353|3.5|1.1|Harzburgite
