Location|Age|T_g|P|SiO2|TiO2|Al2O3|FeOT|MnO|MgO|CaO|Na2O|K2O
Curacao|88|1471.7484022043|1.61016953156626|47.84|0.817|12.97|9.59553846153846|0.189|15.26|10.04|1.86|0.057
Curacao|88|1425.8516634303|1.36033824807521|50.11|0.908|14.63|9.81137062937063|0.187|8.78|12.5|2.01|0.118
Curacao|88|1432.9120299575|1.5511172945869|49.77|0.992|14.99|9.92827972027972|0.175|8.45|11.69|2.58|0.174
Curacao|88|1433.44504984841|1.55363268188288|50.2|1.019|14.37|9.98223776223776|0.181|8.55|11.55|2.66|0.366
Curacao|88|1478.94975311554|1.97377076942589|49.91|1.163|14.49|11.0164335664336|0.185|8.36|10.6|3.01|0.304
Beata ridge, Caribbean plateau|90|1392.37216328324|1.42522765168627|49.63|1.1|15.6|9.09090909090909|0.14|9.17|10.81|2.57|0.8
Beata ridge, Caribbean plateau|90|1404.66817613886|1.42249372013704|49.85|0.93|15.16|9.33393339333933|0.23|8.69|11.58|2.24|0.85
Beata ridge, Caribbean plateau|90|1455.24355070209|1.92989680154399|48.27|1.02|15.2|10.2610261026103|0.19|9.78|10.93|2.53|0.56
Caribbean OP, Colombia|90|1363.27124806394|0.81802392107706|49.85|0.63|13.67|8.31683168316832|0.177|10.1|13.75|1.48|0.09
Caribbean OP, Colombia|90|1435.70030585813|1.70265185580461|49.06|0.98|14.43|9.82898289828983|0.184|8.35|11.83|2.75|0.59
Caribbean OP, Colombia|90|1434.77636089952|1.71820965549315|48.77|1.13|15.14|9.83798379837984|0.186|8.93|11.77|2.69|0.33
Caribbean OP, Colombia|90|1453.39372547604|1.85536763690908|48.39|1.1|14.88|10.1890189018902|0.205|9.25|11.92|2.09|0.77
Caribbean OP, Colombia|90|1463.92334807572|1.64263386454907|50.37|1.14|14.67|10.7200720072007|0.182|7.97|11.27|2.19|0.22
Caribbean OP, Ecuador|90|1565.05511936424|1.76913569706665|47.1|0.56|7.6|10.3|0.17|23.04|10.38|0.21|0.02
Caribbean OP, Ecuador|90|1484.62444771227|1.93736193015041|48.4|1.11|11.7|10.6|0.18|9.93|15.44|2.21|0.1
Caribbean OP, Ecuador|90|1723.45538284925|3.22669986680329|44.9|0.54|7|11.1|0.18|27.29|8.33|0.02|0.01
Caribbean OP, Ecuador|90|1513.66493347183|2.40586610689498|49|1.15|12.1|11.5|0.19|10.46|11.7|3.35|0.14
Caribbean OP, Ecuador|90|1649.07563763398|3.3125540071754|44.6|0.78|10.3|11.6|0.2|21.53|10.09|0.36|0.01
Caribbean OP, Ecuador|90|1757.05756243971|3.7728866011983|44.6|0.56|7.1|11.6|0.18|27.26|7.89|0.05|0.03
Caribbean OP, Ecuador|90|1647.01442032952|2.93543313188995|46.6|0.98|8.89|12.5|0.2|17.44|12.51|0.42|0.03
Caribbean OP, Ecuador|90|1573.24531610179|2.95256209678139|47.6|1.28|12.2|12.6|0.2|12.11|11.26|1.67|0.76
Caribbean OP, Ecuador|90|1575.13865714|2.79302934981668|48|1.28|11.2|12.6|0.19|12.99|11.49|1.42|0.57
Caribbean OP, Ecuador|90|1629.10188013695|3.98475380325665|43.4|1.38|14.6|12.7|0.2|8.47|18.02|0.81|0.1
Caribbean OP, Ecuador|90|1748.34509857527|5.06917640166003|43.7|0.78|10.2|13.5|0.21|19.85|10.87|0.39|0.05
Caribbean OPB Nicoya|90|1360.79095663656|1.02623906202964|51.19|1.01|14.72|8.4968496849685|0.2|8.55|12.01|2.54|0.38
Caribbean OPB Nicoya|90|1373.71244084311|0.916119694877839|50.6|0.98|14.34|8.68586858685869|0.19|8.73|12.54|1.82|0.06
Caribbean OPB Nicoya|90|1375.65136632685|0.96647033039352|51.38|1.13|14.63|8.87488748874888|0.18|8.79|12.19|2.08|0.05
Caribbean OPB Nicoya|90|1396.80723220972|1.08585527170306|50.83|1.03|13.99|9.22592259225923|0.19|8.82|11.66|2.13|0.1
Caribbean OPB Nicoya|90|1406.68228874392|1.15514093421569|50.05|1|14.27|9.34293429342934|0.18|8.93|12.11|1.86|0.07
Caribbean OPB Nicoya|90|1410.11608612269|1.13063455327994|50.5|1.04|14.44|9.4959495949595|0.21|8.82|12.66|1.59|0.07
Caribbean OPB Nicoya|90|1420.37615114444|1.34021307351377|50.47|1.26|14.26|9.69396939693969|0.19|8.26|12.35|2.33|0.1
Caribbean OPB Nicoya|90|1455.4052984769|1.72906929164338|49.57|1.23|14.43|10.4050405040504|0.22|8.68|10.89|2.77|0.13
El Encenillo, Colombia|90|1297.22960344342|0.933172721936618|49.74|2.06|17.95|7.21239160839161|0.14|9.88|7.55|2.22|1.16
El Encenillo, Colombia|90|1368.26065219854|0.892774871869232|51.05|0.74|14.69|8.66026573426574|0.16|9.29|12.17|1.85|0.09
El Encenillo, Colombia|90|1420.29952117006|1.5635678773627|50.37|2.49|13.11|9.82036363636364|0.13|9.45|8.03|3.31|0.91
El Encenillo, Colombia|90|1435.65379894134|1.9697408022232|49.06|2.69|13.66|9.97324475524476|0.12|9.07|8.64|3.82|1.14
El Encenillo, Colombia|90|1456.3766677518|1.4278057478176|50.84|1.09|14.3|10.6746993006993|0.18|9.15|9.59|1.92|0.17
El Encenillo, Colombia|90|1555.41177869698|2.46339516702625|47.63|2.4|11.52|12.1675384615385|0.19|13.75|7.4|1.95|0.14
El Encenillo, Colombia|90|1812.19552501737|4.46005170713854|44.12|1.42|6.97|12.6621538461539|0.24|26.26|5.5|0.05|0.04
La Tetilla, Colombia|90|1381.15350469449|0.793422847725759|52.61|1.04|13.91|9.1279020979021|0.17|8.8|11.68|1.52|0.12
La Tetilla, Colombia|90|1431.58744752622|1.2626165572005|47.65|0.81|12.96|9.32574825174825|0.16|13.89|13.32|0.58|0.17
La Tetilla, Colombia|90|1420.76627772078|1.16967381455172|50.13|0.99|14.17|9.70345454545455|0.17|9.41|11.72|1.5|0.08
La Tetilla, Colombia|90|1517.02923628419|1.57514618453665|46.93|0.75|10.64|10.0002237762238|0.19|17.93|11.11|0.38|0.1
La Tetilla, Colombia|90|1500.37464487443|1.32259121679368|48.95|0.71|10.39|10.1620979020979|0.18|16.11|10.51|0.86|0.01
La Tetilla, Colombia|90|1516.70913683161|1.57854136965184|47.3|0.8|10.77|10.1620979020979|0.17|16.89|9.67|0.83|0.05
Los Azules|90|1581.42880970811|2.73072222097592|46.14|0.91|9.74|11.1873006993007|0.23|16.64|11.5|1.9|0.223
Los Azules, Colombia|90|1429.076247167|1.60999480229482|48.81|0.89|12.86|9.58654545454546|0.17|11.55|11.61|2.91|0.08
Los Azules, Colombia|90|1440.42665436762|1.36962878234598|49.51|0.91|11.3|9.89230769230769|0.18|11.8|10.41|2.36|0.04
Los Azules, Colombia|90|1447.25741138618|1.90698163351994|48.53|1.48|14.62|10.0811608391608|0.18|9.37|10.65|3.1|0.44
Los Azules, Colombia|90|1448.52393703807|1.64453813963141|49.85|1.53|14.53|10.3869230769231|0.18|9.18|9.87|2.34|0.55
Los Azules, Colombia|90|1464.51774715853|1.80209718122799|48.89|1.51|14.59|10.5398041958042|0.18|8.88|10.68|2.21|0.44
Los Azules, Colombia|90|1731.44210806629|3.21021430730516|44.62|0.87|6.15|11.0344195804196|0.17|27.83|7.25|0.05|0.02
Los Azules, Colombia|90|1772.2288484618|4.06701492455983|43.96|0.42|6.39|11.0973706293706|0.17|30.18|6.38|0.16|0.03
Los Azules, Colombia|90|1796.51778695267|4.2155168753842|43.74|0.74|5.06|11.2862237762238|0.18|30.11|6|0.09|0.08
Los Azules, Colombia|90|1533.43968173216|2.76159541812187|46.51|1.31|11.55|11.4031328671329|0.18|14.51|8.43|1.59|1.92
Los Azules, Colombia|90|1518.70852751244|2.14348684553009|48.77|1.39|12.52|11.6459440559441|0.18|10.31|10.82|2|0.3
Los Azules, Colombia|90|1816.74365382303|4.27964710189576|44.6|0.71|4.68|11.8168111888112|0.18|30.4|5.64|0.03|0.03
Los Azules, Colombia|90|1755.81592838233|3.36373580920832|45.71|0.78|6.58|12.0596223776224|0.19|26.28|6.92|0.01|0.03
Los Azules, Colombia|90|1566.19176816198|2.88491572104826|46.73|1.22|12|12.1945174825175|0.21|9.53|12.38|2.14|0.46
Los Azules, Colombia|90|1652.16960319948|3.42592729233692|45.69|0.99|11.81|12.86|0.2|15.73|10.4|0.92|0.28
Rio Boloblanco, Colombia|90|1539.48505249664|1.81452547378467|46.5|0.71|9.52|10.0451888111888|0.17|21.37|7.97|0.82|0.06
Rio Boloblanco, Colombia|90|1534.90957116475|1.80830599454095|47.16|0.72|9.81|10.1441118881119|0.17|21.2|8.45|0.89|0.06
Rio Boloblanco, Colombia|90|1537.76741490552|1.61818123460391|46.97|0.74|9.73|10.1620979020979|0.17|20.81|7.81|0.43|0.07
Rio Boloblanco, Colombia|90|1677.02717786209|3.66933161808787|43.77|1.24|10.04|11.6369510489511|0.2|23.86|8.19|0.04|0.01
Pozanti-Karsanti ophiolite|92|1492.44868820503|2.10890866417212|47.33|1.23|14.93|10.7830783078308|0.17|8.19|13.24|2.05|0.06
Duarte Complex, Hispanoila|96|1460.99629914726|1.12489136704356|49.6040609137056|1.05583756345178|8.16243654822335|10.0517665979796|0.17258883248731|13.9289340101523|14.8527918781726|0.862944162436548|0.121827411167513
Duarte Complex, Hispanoila|96|1482.29360809738|1.94967588826094|49.263781284225|1.5920983247475|12.3615787125299|10.9165989003882|0.152111304912181|10.901310185373|10.3739909950108|2.83941102502738|0.152111304912181
Duarte Complex, Hispanoila|96|1538.29948028014|2.0746450702786|48.8763808078253|1.26486213002783|10.2770048064761|11.1477122920994|0.16864828400371|15.410236950839|8.65376507294038|2.63512943755797|0.0421620710009276
Duarte Complex, Hispanoila|96|1573.2526331793|2.73539595751934|48.2491004936825|1.61074387080579|9.49711321228349|12.4363955096874|0.188268764120157|13.9841854238139|9.74813823111037|2.40565643042423|0.146431260982345
Duarte Complex, Hispanoila|96|1593.98870990192|2.99281196868334|47.7079920277984|1.63826656788371|9.58959857251677|12.7641034114785|0.187826740266923|14.3061367169973|9.65220748593908|2.22261642649192|0.135652645748333
Duarte Complex, Hispanoila|96|1598.56777671061|3.16981846450246|47.2866682640719|2.09398993634687|10.2824281948973|12.9308996073742|0.177103626457198|13.2515184031504|9.69902801362656|2.35443644584275|0.145850045317693
Duarte Complex, Hispanoila|96|1596.00791284905|3.17231205223205|48.470836375436|3.24490954814635|11.1847975987669|13.453523497884|0.223087531435061|8.97420296909224|9.35953597793462|2.74803277358644|0.577999513263568
Kerguelen Sites 749/750|110|1435.41732279429|1.47953967979621|50.19|0.72|15.34|10.0720072007201|0.18|8.52|11.19|2.38|0.097
Kerguelen Sites 749/750|110|1443.04399065411|1.54110475281916|50.19|0.72|15.42|10.2430243024302|0.19|8.19|11.33|2.4|0.096
Kerguelen Sites 749/750|110|1447.14116528292|1.57345410748065|49.85|0.76|15.39|10.3600360036004|0.18|9.42|9.97|2.33|0.15
Kerguelen Sites 749/750|110|1454.20255246118|1.6070272927219|49.94|0.7|15.08|10.4860486048605|0.18|9.23|10.49|2.33|0.097
Kerguelen Sites 749/750|110|1458.65511023695|1.71885823304907|49.96|0.74|15.66|10.6120612061206|0.18|8.56|10.85|2.54|0.099
Kerguelen Sites 749/750|110|1461.83173778267|1.67187820805114|49.96|0.73|15.18|10.6480648064806|0.19|8.63|10.94|2.32|0.1
Kerguelen Sites 749/750|110|1579.13550264154|2.78879502277841|48.47|1.07|14.67|13.2043204320432|0.29|10.29|8.37|2.03|0.2
Ontong Java 2 |122|1388.56515162269|1.02446068734198|49.68|0.73|14|8.85688568856886|0.16|9.99|14.52|1.48|0.08
Ontong Java 2 |122|1482.77363742368|1.9566837368194|48.24|1.22|14.75|10.7380738073807|0.26|7.95|12.87|2.14|0.06
Ontong Java 2 |122|1489.72335468533|1.91403114904516|49.3|1.24|14.69|11.1161116111611|0.24|8.05|12.66|1.91|0.12
Ontong Java 2 |122|1493.00864596657|1.99434542328011|49.28|1.25|14.4|11.1701170117012|0.22|8|12.57|2.14|0.21
Ontong Java 2 |122|1518.6617544277|2.17767118966376|48.96|1.24|14.39|11.7551755175518|0.19|8.93|11.96|1.87|0.1
Ontong Java 3|122|1409.96785181941|1.33551338342324|49.98|1.17|15.01|9.44194419441944|0.19|8.37|11.69|2.39|0.16
Accreted OP SW Ecuador|123|1479.69996946842|1.95608225107945|48.95|1.16|14.86|10.8460846084609|0.2|8.38|11.54|2.5|0.16
Accreted OP SW Ecuador|123|1504.77603499806|2.13799836239972|48.88|1.23|14.39|11.4761476147615|0.2|8.96|10.81|1.89|0.72
Namibia greenstones|130|1544.79470502449|2.59639942971521|47.27|1.02|13.28|11.86|0.17|13.56|10.9|1.55|0.3
Namibia greenstones|130|1568.23108400352|2.89016448272331|47.64|1.13|14.01|12.62|0.18|10.37|11.86|1.94|0.21
Spitzkoppe, Namibia|132|1455.25518437592|1.76038686480343|46.94|0.62|13.46|9.75741258741259|0.16|14.56|10.78|1.54|0.29
Spitzkoppe, Namibia|132|1518.27843762233|2.04684352668245|46.32|0.54|11.26|9.82935664335664|0.14|20.14|8.76|1.4|0.27
Spitzkoppe, Namibia|132|1462.69452532538|1.83042822750951|46.3|0.76|13.52|9.9013006993007|0.17|12.84|10.36|1.61|0.43
Spitzkoppe, Namibia|132|1525.27076280661|2.1166978538555|45.95|0.54|11.54|9.96425174825175|0.16|19.3|8.88|1.35|0.29
Spitzkoppe, Namibia|132|1447.49115514302|1.74825114205476|48.25|1.06|14.88|10.0721678321678|0.16|9.25|10.03|2.16|0.83
Spitzkoppe, Namibia|132|1459.06406625103|1.76632291560257|47.69|1.04|14.02|10.1620979020979|0.19|11.4|10.85|1.77|0.41
Spitzkoppe, Namibia|132|1479.57311916443|2.01652778885712|46.64|0.91|12.97|10.243034965035|0.17|14.68|9.81|1.72|0.41
Spitzkoppe, Namibia|132|1481.29776787826|2.08070376889093|46.47|1.09|14.89|10.4768531468532|0.17|10.27|10.87|1.8|0.52
Spitzkoppe, Namibia|132|1517.54785191013|1.78456435182203|47.89|0.83|11.63|10.5667832167832|0.19|15.03|9.51|1.42|0.29
Spitzkoppe, Namibia|132|1493.4942973032|2.11417410291008|46.67|1.03|13.47|10.6746993006993|0.19|11.09|11.4|1.8|0.4
Etendeka basalts, Namibia|133|1420.37635643522|1.2130771768527|50.69|0.79|14.43|9.84734265734266|0.17|10.09|10.61|1.52|0.44
Etendeka basalts, Namibia|133|1422.72981316966|1.24399808053141|50.94|0.81|14.15|9.93727272727273|0.17|10.23|10.58|1.52|0.62
Etendeka basalts, Namibia|133|1515.12238765979|2.12856778397543|46.65|1.09|13.19|10.3599440559441|0.16|15.29|10.63|1.7|0.23
Etendeka basalts, Namibia|133|1490.82964954804|2.03652465221081|47.27|1.02|13.28|10.6657062937063|0.17|13.56|10.9|1.55|0.3
Etendeka basalts, Namibia|133|1465.46796568196|1.70827539671094|49.76|1.1|13.67|10.7106713286713|0.17|11.27|10.16|1.82|0.63
Etendeka basalts, Namibia|133|1544.51718767125|2.24769526972234|47|1.07|11.56|10.7556363636364|0.16|17|9.17|1.63|0.3
Etendeka basalts, Namibia|133|1475.80193618541|1.84123973879472|49.07|1.33|14.43|10.8095944055944|0.17|9.6|11.92|1.97|0.17
Etendeka basalts, Namibia|133|1496.52855284986|2.10081862866795|47.54|1.04|13.09|10.8545594405594|0.16|13.56|10.28|1.83|0.29
Etendeka basalts, Namibia|133|1568.26244325658|2.40284070558104|46.62|0.8|10.56|10.8725454545455|0.16|19.7|8.22|1.32|0.34
Etendeka basalts, Namibia|133|1568.34659477182|2.47480506928443|46.15|1.02|10.97|10.8905314685315|0.16|18.45|8.75|1.42|0.27
Etendeka basalts, Namibia|133|1488.41438846613|1.96064476397067|48.4|1.3|13.4|10.9085174825175|0.18|10.29|11.71|1.96|0.27
Etendeka basalts, Namibia|133|1505.03748760144|2.30153284141611|46.84|1.19|14.08|11.0074405594406|0.17|10.57|11.67|2.02|0.33
Etendeka basalts, Namibia|133|1494.32090004803|2.10462492803469|48.27|1.3|13.44|11.0254265734266|0.17|11.39|11.3|2.12|0.29
Etendeka basalts, Namibia|133|1508.25198227017|2.22384930936416|47.44|1.16|13.9|11.1783076923077|0.17|11.18|11.68|1.82|0.2
Etendeka basalts, Namibia|133|1509.33413714535|2.19166624402645|47.78|1.22|13.36|11.2592447552447|0.17|11.44|11.53|1.8|0.26
Etendeka basalts, Namibia|133|1513.56109540145|2.27672601304302|47.64|1.13|14.01|11.3491748251748|0.18|10.37|11.86|1.94|0.21
Etendeka basalts, Namibia|133|1511.85271498143|2.17762311697662|47.83|1.22|14.15|11.3581678321678|0.17|9.63|11.87|1.83|0.13
Etendeka basalts, Namibia|133|1554.17573310186|2.98288908279407|45.88|1.24|13.15|11.6999020979021|0.18|14.3|9.8|2.23|0.26
Etendeka basalts, Namibia|133|1527.48685765919|2.50920712276043|47.84|1.78|13.87|11.7898321678322|0.19|9.32|10.34|2.41|0.56
Etendeka basalts, Namibia|133|1545.06863563309|2.85225111748073|46.87|1.53|13.27|11.8887552447553|0.18|12.54|9.4|2.52|0.53
Etendeka basalts, Namibia|133|1551.19450057507|2.92175515736988|46.51|1.48|13.86|11.9876783216783|0.19|11.48|10.11|2.43|0.41
Etendeka basalts, Namibia|133|1556.25066592611|2.92547264913528|46.44|1.38|13.64|12.0506293706294|0.19|12.64|9.51|2.25|0.37
Etendeka basalts, Namibia|133|1609.75376706643|3.69312887134232|46.36|1.89|11.68|13.1118041958042|0.19|11.71|10.35|2.59|0.65
Etendeka basalts, Namibia|133|1594.1979973574|3.12795295142704|48.17|1.6|12.71|13.3815944055944|0.18|11.28|8.48|2.4|0.54
Josephine ophiolite, CA|150|1338.26295762062|1.14405939680465|51.67|0.73|16.01|8.18|0.12|8.06|4.67|4.61|1.37
Neotethyan W Turkey|150|1464.0192272642|2.51859292530068|45.98|1.74|13.71|9.90999099909991|0.12|8.94|9.88|4.11|1.17
Neotethyan W Turkey|150|1493.07830092621|2.97952723528088|44.45|2.55|14.65|10.3330333033303|0.14|8.94|9.18|3.94|1.31
Neotethyan W Turkey|150|1509.53935969733|3.14528573331881|44.14|2.88|12.37|10.4050405040504|0.14|9.38|11.36|3.71|1.24
Basen, Antarctica|180|1369.95827121254|0.92457578411276|50.4|0.44|15.5|8.714||10.6|10.87|1.42|0.37
Basen, Antarctica|180|1500.43422706137|3.57049488051429|44|2.83|14.2|10.186|0.19|10.8|10.5|4.38|1.77
Basen, Antarctica|180|1533.53618354553|3.62397532029075|43.7|3.64|11.9|10.74|0.18|12.9|10|3.52|1.28
Basen, Antarctica|180|1530.83443807548|3.11215729007724|45|3.07|13.3|11.146|0.19|9.5|12.5|2.61|1.03
Basen, Antarctica|180|1615.25046930366|4.536855776682|43.47|3.28|12.85|12.53|0.19|11.78|10.6|2.93|1.09
Basen, Antarctica|180|1566.25445876574|2.52102461645344|49.53|3.14|11.06|12.97|0.17|11.08|9.51|1.62|0.54
Basen, Antarctica|180|1570.93037798348|2.55788244635106|49.95|3.04|10.99|13.16|0.15|10.16|9.85|1.94|0.37
Basen, Antarctica|180|1598.84938272121|2.97507167750966|49.07|3.16|11.29|13.69|0.18|10.49|9.337|1.76|0.59
Basen, Antarctica|180|1723.85825528489|4.38655431034818|45.66|2.58|8.86|13.99|0.2|18.09|9.38|0.85|0.17
Basen, Antarctica|180|1752.60873276253|5.25255901742722|45.38|2.47|8.76|14.62|0.2|16.71|9.74|1.63|0.28
Karoo LIP, S Africa|183|1425.89389906053|1.41534974855904|50.2|3.37|7.43|9.082|0.13|15.67|5.62|0.98|4.1
Karoo LIP, S Africa|183|1409.97237645636|1.45194342039841|49.66|2.83|8.12|9.28|0.14|14.59|5.83|0.77|4.09
Karoo LIP, S Africa|183|1406.86766681136|1.35163757015208|50.36|3.03|8.86|9.433|0.13|12.69|6.42|1.52|3.07
Karoo LIP, S Africa|183|1428.89164785252|1.47441973517111|49.16|3.17|8.1|9.533|0.13|14.53|6.4|1.31|2.69
Karoo LIP, S Africa|183|1455.25253572111|1.62755783616037|49.79|3.36|7.61|9.649|0.13|15.65|6.1|0.67|4.18
Karoo LIP, S Africa|183|1466.99860374628|1.58795779836172|49.6|2.54|7.99|9.728|0.13|16.9|5.62|1.44|2.78
Karoo LIP, S Africa|183|1456.97767860522|1.47646241310136|50.91|3.28|8.39|9.874|0.13|15.05|6.63|1.36|2.79
Karoo LIP, S Africa|183|1427.45776268807|1.46094484110779|50.27|3.84|8.46|9.883|0.14|12.53|7|1.16|3.05
Karoo LIP, S Africa|183|1479.66375325645|1.64816733044418|48.98|3.34|7.74|9.901|0.13|15.52|6.44|1.4|2.44
Karoo LIP, S Africa|183|1483.87323437149|1.67030228325725|48.9|3.23|7.79|9.973|0.13|15.2|6.74|1.64|2.12
Karoo LIP, S Africa|183|1487.45094237752|1.76871469101913|48.7|3.34|7.12|9.973|0.14|16.47|6.28|1.16|2.89
Karoo LIP, S Africa|183|1451.82911745853|1.59064771646076|48|0.71|13.86|10|0.16|14.81|8.73|1.53|0.21
Karoo LIP, S Africa|183|1491.9878220002|1.51150050241092|49.3|2.75|8.03|10.081|0.15|17.2|6.27|1.41|1.39
Karoo LIP, S Africa|183|1447.38669267896|1.56243616841257|50.04|3.19|8.06|10.153|0.14|14.96|6.82|1.33|2.47
Karoo LIP, S Africa|183|1458.55845372389|1.54669544957847|49.5|2.31|9.08|10.243|0.14|14.9|7.27|1.53|1.53
Karoo LIP, S Africa|183|1488.65522302447|1.71494592552359|49.36|3.53|7.79|10.27|0.14|15.39|6.81|1.58|2.18
Karoo LIP, S Africa|183|1440.27688627257|1.56884812690944|50.8|2.85|10.19|10.288|0.15|10.07|8|1.76|2.58
Karoo LIP, S Africa|183|1530.27213022276|2.05420299593218|47.71|2.75|6.05|10.297|0.14|20.17|5.38|0.59|2.96
Karoo LIP, S Africa|183|1505.20197362256|1.81713531688933|48.6|3.26|7.19|10.298|0.12|15.8|6.56|1.89|1.8
Karoo LIP, S Africa|183|1451.40376023543|1.59673522574619|50.2|3.17|9.04|10.333|0.14|13.8|7.47|1.49|2.12
Karoo LIP, S Africa|183|1491.30125577151|1.76073246905717|49.43|3.57|7.63|10.342|0.14|15.62|6.71|1.27|2.64
Karoo LIP, S Africa|183|1460.68644982305|1.56602873856165|49.84|2.42|9.16|10.387|0.14|14.85|7.21|1.53|1.59
Karoo LIP, S Africa|183|1517.2583091823|2.10592095015934|48.37|3.1|6.65|10.396|0.15|18.75|5.7|0.52|3.7
Karoo LIP, S Africa|183|1517.55914776042|1.89472461898964|48.4|2.54|7.74|10.414|0.14|17.7|6.16|1.23|2.1
Karoo LIP, S Africa|183|1508.24569349522|1.96900166369219|48.65|3.19|7.01|10.423|0.14|16.44|6.22|0.27|4.02
Karoo LIP, S Africa|183|1549.95801817412|2.17461523090939|47.2|2.51|6.54|10.423|0.14|20.52|5.62|1.98|0.97
Karoo LIP, S Africa|183|1511.93010309501|2.05232643092534|48.4|3.14|7.34|10.428|0.12|16.3|6.57|1.3|2.92
Karoo LIP, S Africa|183|1469.43195526755|1.78749158104092|48.92|2.96|8.6|10.432|0.14|14.27|7.22|1.55|2.1
Karoo LIP, S Africa|183|1501.02746003165|1.85411155503979|49.7|3.18|7.77|10.458|0.14|16.5|6.69|1.45|2.47
Karoo LIP, S Africa|183|1474.42134191474|1.87989481756312|48.5|3.2|8.78|10.459|0.17|14.88|7.54|1.56|1.85
Karoo LIP, S Africa|183|1449.7989102667|1.30163303693686|51.48|2.76|9.27|10.486|0.17|11.8|8.7|1.54|1.19
Karoo LIP, S Africa|183|1529.57636809163|2.11493107010707|47.6|2.94|7.29|10.504|0.14|17|6.61|1.4|2.17
Karoo LIP, S Africa|183|1494.63579128839|1.7792312967925|49.9|3.1|8.24|10.549|0.11|15|7.13|1.42|2.52
Karoo LIP, S Africa|183|1537.51623951159|1.95248695248456|48.2|2.8|6.6|10.585|0.14|19|5.75|1.2|1.83
Karoo LIP, S Africa|183|1509.83923959999|1.9967019960098|48.62|3.88|7.47|10.594|0.14|15.17|7|1.48|2.52
Karoo LIP, S Africa|183|1508.3952939596|1.97139860682728|49.61|3.25|7.15|10.63|0.14|16.77|6.34|0.28|4.1
Karoo LIP, S Africa|183|1548.42100841774|2.13183151714002|46.95|2.79|7.3|10.63|0.15|18.5|5.9|0.83|2.02
Karoo LIP, S Africa|183|1522.14460773532|1.98417343108078|48.6|2.9|7.27|10.657|0.14|16.4|7.24|1.35|2.19
Karoo LIP, S Africa|183|1550.21716184287|2.11393225543016|47.6|2.6|6.52|10.707|0.14|19|5.94|0.98|2.08
Karoo LIP, S Africa|183|1474.79576915685|1.97199331474939|49.58|2.87|9.17|10.711|0.15|14.82|7.36|2.07|1.98
Karoo LIP, S Africa|183|1461.67256322233|1.7038738690578|50.7|2.53|10.3|10.729|0.16|12.6|7.61|2.06|1.74
Karoo LIP, S Africa|183|1514.76871513365|1.77888803570097|49.3|2.58|8.51|10.756|0.14|15.1|7.6|1.55|1.48
Karoo LIP, S Africa|183|1529.63179467432|2.1153200099245|48.91|3.02|7.49|10.792|0.14|17.47|6.79|1.44|2.23
Karoo LIP, S Africa|183|1508.81497745423|1.81137669566146|49.97|3.07|8.22|10.81|0.16|15.52|7.07|1.43|2.1
Karoo LIP, S Africa|183|1536.50872390264|1.86313666634124|48.8|2.46|7.77|10.828|0.14|17.6|6.46|1.29|1.38
Karoo LIP, S Africa|183|1551.33700980615|2.18365035122522|47.8|2.5|6.93|10.882|0.14|18.1|5.38|1.32|2.22
Karoo LIP, S Africa|183|1485.09176043309|1.5806466040279|49.98|2.5|9.1|10.9|0.16|14.09|7.47|1.8|0.67
Karoo LIP, S Africa|183|1516.59989671172|1.83748846945354|49.76|2.9|8.55|10.923|0.15|15.08|7.57|1.71|1.5
Karoo LIP, S Africa|183|1539.05250303914|2.32099562990376|47.9|2.78|7.83|10.927|0.11|16.8|7.07|1.39|2.46
Karoo LIP, S Africa|183|1486.08856125924|1.72110620218359|50.01|2.46|9.18|10.971|0.16|14.85|6.75|1.74|1.31
Karoo LIP, S Africa|183|1477.39170102145|1.90711503531328|49.8|1.62|13.3|11.007|0.16|9.65|9.36|2.59|0.76
Karoo LIP, S Africa|183|1484.72218391488|1.87429751224452|49.6|2.7|10|11.008|0.15|12.7|8.12|1.78|1.56
Karoo LIP, S Africa|183|1503.99856093246|2.1410296666185|48.1|2.85|8.98|11.027|0.15|14.4|7.83|1.45|1.9
Karoo LIP, S Africa|183|1485.9080756407|2.0693240205297|49.96|2.89|9.24|11.04|0.15|14.93|7.42|2.09|1.99
Karoo LIP, S Africa|183|1479.53809767824|1.81633416817906|50.4|2.64|10|11.043|0.15|12.8|8.11|1.88|1.59
Karoo LIP, S Africa|183|1539.15938261652|2.32166566003713|48.4|2.81|7.91|11.043|0.11|16.98|7.14|1.4|2.49
Karoo LIP, S Africa|183|1568.0806970924|1.66480012313248|49.3|1.71|5.77|11.052|0.15|20.7|5.87|0.91|0.78
Karoo LIP, S Africa|183|1505.58917627405|1.88646570572715|48.54|3.63|7.72|11.061|0.15|14.32|7.7|1.23|1.46
Karoo LIP, S Africa|183|1509.32092947876|2.03228678847639|48.09|3.21|8.21|11.079|0.2|14.11|6.97|1.89|1.27
Karoo LIP, S Africa|183|1525.9984837978|1.97873999370015|49.49|2.7|8.82|11.09|0.15|15.2|7.55|1.63|1.7
Karoo LIP, S Africa|183|1547.9698356303|1.98207889973173|48.27|2.81|7.44|11.097|0.15|16.72|6.19|1.28|1.56
Karoo LIP, S Africa|183|1498.24131387573|1.96145360327069|49.3|2.74|9.41|11.169|0.15|13.6|8.28|1.83|1.25
